MessageType,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis
Fix,GT,37.5249079,-122.3572501,,32.063065,0.1,322.9291,1589576314445
Fix,GT,37.5251418,-122.3574621,,31.949076,0.1,323.0091,1589576315445
Fix,GT,37.525375,-122.3576724,,31.790543,0.1,323.1853,1589576316445
Fix,GT,37.5256078,-122.3578808,,31.652868,0.1,323.42194,1589576317445
Fix,GT,37.5258402,-122.358087,,31.51749,0.1,323.63983,1589576318445
Fix,GT,37.5260725,-122.3582902,,31.300385,0.1,324.36453,1589576319445
Fix,GT,37.5263066,-122.358486,,31.16745,0.1,326.0462,1589576320445
Fix,GT,37.5265462,-122.3586714,,31.33532,0.1,328.315,1589576321445
Fix,GT,37.5267941,-122.3588456,,31.678457,0.1,330.86566,1589576322445
Fix,GT,37.5270504,-122.3590079,,31.995407,0.1,333.1852,1589576323445
Fix,GT,37.5273136,-122.3591589,,32.22184,0.1,335.36374,1589576324445
Fix,GT,37.5275829,-122.359298,,32.37406,0.1,337.63498,1589576325445
Fix,GT,37.5278569,-122.3594254,,32.44649,0.1,339.28787,1589576326445
Fix,GT,37.5281331,-122.3595454,,32.413826,0.1,340.06125,1589576327445
Fix,GT,37.5284093,-122.3596623,,32.29245,0.1,340.3026,1589576328445
Fix,GT,37.5286844,-122.3597781,,32.107475,0.1,340.17487,1589576329445
Fix,GT,37.5289574,-122.3598942,,31.877426,0.1,339.99823,1589576330445
Fix,GT,37.5292279,-122.3600097,,31.493729,0.1,340.1368,1589576331445
Fix,GT,37.5294945,-122.3601215,,30.855827,0.1,340.44275,1589576332445
Fix,GT,37.529755,-122.3602297,,30.03046,0.1,340.4584,1589576333445
Fix,GT,37.5300081,-122.3603349,,29.138432,0.1,340.3238,1589576334445
Fix,GT,37.530253,-122.3604383,,28.206291,0.1,340.0208,1589576335445
Fix,GT,37.5304896,-122.3605397,,27.333714,0.1,339.9019,1589576336445
Fix,GT,37.5307195,-122.3606387,,26.64885,0.1,339.7789,1589576337445
Fix,GT,37.5309445,-122.360736,,26.207771,0.1,339.8307,1589576338445
Fix,GT,37.5311671,-122.3608312,,25.976368,0.1,340.05942,1589576339445
Fix,GT,37.5313881,-122.360925,,25.809225,0.1,340.09467,1589576340445
Fix,GT,37.5316076,-122.3610181,,25.630854,0.1,340.13547,1589576341445
Fix,GT,37.5318254,-122.3611112,,25.463297,0.1,339.87497,1589576342445
Fix,GT,37.5320414,-122.3612049,,25.283123,0.1,339.65488,1589576343445
Fix,GT,37.5322559,-122.3612979,,25.081148,0.1,339.8678,1589576344445
Fix,GT,37.5324692,-122.3613896,,24.968464,0.1,339.83868,1589576345445
Fix,GT,37.5326816,-122.3614816,,24.935642,0.1,339.68256,1589576346445
Fix,GT,37.5328936,-122.3615739,,24.862398,0.1,339.6775,1589576347445
Fix,GT,37.533105,-122.3616658,,24.786198,0.1,339.7798,1589576348445
Fix,GT,37.5333159,-122.3617568,,24.70893,0.1,339.95966,1589576349445
Fix,GT,37.5335264,-122.3618465,,24.62573,0.1,340.22003,1589576350445
Fix,GT,37.5337362,-122.3619349,,24.462648,0.1,340.3267,1589576351445
Fix,GT,37.5339447,-122.3620229,,24.38069,0.1,340.21356,1589576352445
Fix,GT,37.5341533,-122.362112,,24.588478,0.1,339.91953,1589576353445
Fix,GT,37.5343638,-122.3622037,,24.876003,0.1,339.46478,1589576354445
Fix,GT,37.5345759,-122.3622992,,25.123795,0.1,338.7728,1589576355445
Fix,GT,37.5347889,-122.3623989,,25.367718,0.1,338.03442,1589576356445
Fix,GT,37.5350031,-122.3625029,,25.640463,0.1,337.30185,1589576357445
Fix,GT,37.5352187,-122.3626114,,25.92284,0.1,336.67682,1589576358445
Fix,GT,37.535436,-122.3627233,,26.20739,0.1,336.44244,1589576359445
Fix,GT,37.5356554,-122.3628374,,26.523495,0.1,336.06918,1589576360445
Fix,GT,37.5358762,-122.3629559,,26.777302,0.1,335.19803,1589576361445
Fix,GT,37.5360972,-122.3630797,,26.933624,0.1,334.422,1589576362445
Fix,GT,37.5363186,-122.3632065,,27.06892,0.1,334.19333,1589576363445
Fix,GT,37.5365407,-122.3633348,,27.212126,0.1,334.00674,1589576364445
Fix,GT,37.5367634,-122.3634656,,27.369377,0.1,333.425,1589576365445
Fix,GT,37.5369864,-122.3635994,,27.497679,0.1,333.0953,1589576366445
Fix,GT,37.5372106,-122.3637335,,27.610647,0.1,333.49936,1589576367445
Fix,GT,37.5374364,-122.3638662,,27.746155,0.1,333.8062,1589576368445
Fix,GT,37.5376634,-122.3639994,,27.880825,0.1,333.60193,1589576369445
Fix,GT,37.5378908,-122.3641348,,28.007406,0.1,333.2309,1589576370445
Fix,GT,37.5381189,-122.3642724,,28.155434,0.1,332.98798,1589576371445
Fix,GT,37.538348,-122.3644111,,28.301857,0.1,333.05984,1589576372445
Fix,GT,37.5385783,-122.36455,,28.37975,0.1,333.23755,1589576373445
Fix,GT,37.5388093,-122.3646882,,28.428995,0.1,333.40552,1589576374445
Fix,GT,37.5390411,-122.3648261,,28.51555,0.1,333.47272,1589576375445
Fix,GT,37.5392737,-122.3649642,,28.576859,0.1,333.42227,1589576376445
Fix,GT,37.5395063,-122.3651033,,28.581594,0.1,333.14178,1589576377445
Fix,GT,37.5397381,-122.3652436,,28.533932,0.1,333.00513,1589576378445
Fix,GT,37.5399692,-122.365383,,28.372135,0.1,333.32614,1589576379445
Fix,GT,37.5401993,-122.3655198,,28.123928,0.1,333.44257,1589576380445
Fix,GT,37.5404274,-122.3656566,,28.001537,0.1,332.96753,1589576381445
Fix,GT,37.5406538,-122.3657959,,28.004238,0.1,332.54794,1589576382445
Fix,GT,37.5408798,-122.3659369,,28.01772,0.1,332.25894,1589576383445
Fix,GT,37.5411046,-122.366081,,28.023829,0.1,331.19348,1589576384445
Fix,GT,37.5413266,-122.3662314,,27.998058,0.1,329.715,1589576385445
Fix,GT,37.541546,-122.3663872,,27.958385,0.1,328.94943,1589576386445
Fix,GT,37.5417637,-122.3665453,,27.862104,0.1,328.515,1589576387445
Fix,GT,37.5419791,-122.3667058,,27.74841,0.1,327.55447,1589576388445
Fix,GT,37.5421909,-122.3668713,,27.685797,0.1,326.19803,1589576389445
Fix,GT,37.5424,-122.3670426,,27.754145,0.1,325.2336,1589576390445
Fix,GT,37.5426083,-122.3672178,,27.938232,0.1,324.69028,1589576391445
Fix,GT,37.5428164,-122.3673976,,28.156479,0.1,323.7782,1589576392445
Fix,GT,37.5430234,-122.3675838,,28.376019,0.1,322.5859,1589576393445
Fix,GT,37.5432292,-122.3677761,,28.59301,0.1,321.6394,1589576394445
Fix,GT,37.5434343,-122.3679741,,28.86217,0.1,320.73422,1589576395445
Fix,GT,37.5436389,-122.3681782,,29.153042,0.1,319.84244,1589576396445
Fix,GT,37.5438436,-122.3683872,,29.43031,0.1,319.46378,1589576397445
Fix,GT,37.5440497,-122.3685991,,29.687618,0.1,319.3541,1589576398445
Fix,GT,37.5442567,-122.3688136,,29.91128,0.1,319.08792,1589576399445
Fix,GT,37.5444649,-122.3690304,,30.11101,0.1,319.12784,1589576400445
Fix,GT,37.5446749,-122.3692479,,30.280323,0.1,319.34122,1589576401445
Fix,GT,37.5448856,-122.369466,,30.338171,0.1,319.14883,1589576402445
Fix,GT,37.5450958,-122.3696848,,30.254448,0.1,319.04102,1589576403445
Fix,GT,37.5453056,-122.3699027,,30.17945,0.1,319.1952,1589576404445
Fix,GT,37.5455151,-122.3701201,,30.148552,0.1,319.07214,1589576405445
Fix,GT,37.545724,-122.3703377,,30.086433,0.1,319.12665,1589576406445
Fix,GT,37.5459329,-122.3705539,,29.979868,0.1,319.31586,1589576407445
Fix,GT,37.546141,-122.3707687,,29.835121,0.1,319.2362,1589576408445
Fix,GT,37.5463475,-122.3709835,,29.666885,0.1,319.0,1589576409445
Fix,GT,37.5465524,-122.3711973,,29.4638,0.1,319.12183,1589576410445
Fix,GT,37.5467564,-122.3714086,,29.213287,0.1,319.36993,1589576411445
Fix,GT,37.5469592,-122.3716171,,28.97557,0.1,319.51486,1589576412445
Fix,GT,37.5471608,-122.3718236,,28.771648,0.1,319.5414,1589576413445
Fix,GT,37.5473607,-122.3720293,,28.566504,0.1,319.37708,1589576414445
Fix,GT,37.547559,-122.3722338,,28.363583,0.1,319.37994,1589576415445
Fix,GT,37.5477561,-122.3724369,,28.19994,0.1,319.34155,1589576416445
Fix,GT,37.5479514,-122.3726395,,28.027466,0.1,319.07993,1589576417445
Fix,GT,37.548145,-122.3728416,,27.815434,0.1,319.01266,1589576418445
Fix,GT,37.5483372,-122.3730419,,27.605087,0.1,319.1454,1589576419445
Fix,GT,37.5485284,-122.37324,,27.395603,0.1,319.32916,1589576420445
Fix,GT,37.5487185,-122.3734356,,27.171976,0.1,319.4937,1589576421445
Fix,GT,37.5489073,-122.3736293,,26.918255,0.1,319.43628,1589576422445
Fix,GT,37.549094,-122.3738215,,26.657679,0.1,319.37173,1589576423445
Fix,GT,37.5492789,-122.3740118,,26.411377,0.1,319.42752,1589576424445
Fix,GT,37.5494623,-122.3742,,26.182545,0.1,319.56842,1589576425445
Fix,GT,37.5496445,-122.3743866,,25.991322,0.1,319.4248,1589576426445
Fix,GT,37.5498248,-122.374573,,25.876781,0.1,319.1689,1589576427445
Fix,GT,37.5500045,-122.3747592,,25.821907,0.1,319.31894,1589576428445
Fix,GT,37.5501843,-122.3749442,,25.79432,0.1,319.48016,1589576429445
Fix,GT,37.5503642,-122.3751288,,25.783909,0.1,319.54544,1589576430445
Fix,GT,37.5505444,-122.3753133,,25.819937,0.1,319.56723,1589576431445
Fix,GT,37.550725,-122.3754982,,25.882278,0.1,319.65598,1589576432445
Fix,GT,37.5509067,-122.3756823,,25.94917,0.1,320.18454,1589576433445
Fix,GT,37.5510908,-122.375864,,26.034477,0.1,320.9737,1589576434445
Fix,GT,37.5512776,-122.3760436,,26.157587,0.1,321.5934,1589576435445
Fix,GT,37.5514665,-122.376222,,26.320461,0.1,321.99448,1589576436445
Fix,GT,37.5516578,-122.3764001,,26.516289,0.1,322.3542,1589576437445
Fix,GT,37.5518515,-122.376578,,26.734608,0.1,322.8936,1589576438445
Fix,GT,37.5520487,-122.3767543,,27.014977,0.1,323.73486,1589576439445
Fix,GT,37.5522505,-122.3769288,,27.347122,0.1,324.72653,1589576440445
Fix,GT,37.5524575,-122.3771006,,27.704971,0.1,325.87457,1589576441445
Fix,GT,37.5526702,-122.3772692,,28.112717,0.1,327.02722,1589576442445
Fix,GT,37.5528882,-122.3774362,,28.536182,0.1,327.7985,1589576443445
Fix,GT,37.5531108,-122.3776022,,28.91447,0.1,328.43613,1589576444445
Fix,GT,37.553338,-122.3777662,,29.212105,0.1,329.3265,1589576445445
Fix,GT,37.5535696,-122.3779268,,29.51495,0.1,330.37558,1589576446445
Fix,GT,37.553806,-122.3780843,,29.863535,0.1,331.2796,1589576447445
Fix,GT,37.5540465,-122.3782403,,30.199219,0.1,331.5069,1589576448445
Fix,GT,37.5542895,-122.3783977,,30.505424,0.1,331.49512,1589576449445
Fix,GT,37.5545349,-122.3785568,,30.794939,0.1,331.50696,1589576450445
Fix,GT,37.5547824,-122.3787173,,31.041761,0.1,331.26614,1589576451445
Fix,GT,37.5550307,-122.3788808,,31.174995,0.1,330.9407,1589576452445
Fix,GT,37.5552791,-122.3790462,,31.184494,0.1,330.8366,1589576453445
Fix,GT,37.555527,-122.379211,,31.092655,0.1,330.93375,1589576454445
Fix,GT,37.5557745,-122.3793747,,31.004633,0.1,331.10797,1589576455445
Fix,GT,37.5560215,-122.3795374,,30.907001,0.1,331.1074,1589576456445
Fix,GT,37.5562671,-122.3796995,,30.671919,0.1,331.0872,1589576457445
Fix,GT,37.5565109,-122.37986,,30.428415,0.1,331.1378,1589576458445
Fix,GT,37.5567531,-122.3800193,,30.283478,0.1,331.1404,1589576459445
Fix,GT,37.5569941,-122.3801777,,30.083345,0.1,331.15887,1589576460445
Fix,GT,37.5572331,-122.380335,,29.799524,0.1,331.00635,1589576461445
Fix,GT,37.5574695,-122.3804927,,29.667074,0.1,330.5947,1589576462445
Fix,GT,37.5577046,-122.3806531,,29.758118,0.1,330.0175,1589576463445
Fix,GT,37.5579394,-122.3808176,,29.962221,0.1,329.271,1589576464445
Fix,GT,37.5581739,-122.3809885,,30.235764,0.1,327.95276,1589576465445
Fix,GT,37.5584068,-122.3811692,,30.59201,0.1,326.20325,1589576466445
Fix,GT,37.5586385,-122.3813606,,30.988781,0.1,324.8034,1589576467445
Fix,GT,37.5588697,-122.381561,,31.382475,0.1,323.64957,1589576468445
Fix,GT,37.5591003,-122.38177,,31.776758,0.1,322.16748,1589576469445
Fix,GT,37.5593293,-122.381989,,32.158638,0.1,320.96533,1589576470445
Fix,GT,37.5595587,-122.3822144,,32.492645,0.1,320.60876,1589576471445
Fix,GT,37.55979,-122.382442,,32.71082,0.1,320.70407,1589576472445
Fix,GT,37.5600226,-122.3826706,,32.86506,0.1,320.5557,1589576473445
Fix,GT,37.5602553,-122.3829017,,33.008163,0.1,320.0961,1589576474445
Fix,GT,37.5604877,-122.3831358,,33.12808,0.1,319.89493,1589576475445
Fix,GT,37.5607208,-122.3833714,,33.26308,0.1,319.90472,1589576476445
Fix,GT,37.560955,-122.3836079,,33.429077,0.1,319.99744,1589576477445
Fix,GT,37.5611906,-122.3838447,,33.53048,0.1,320.1127,1589576478445
Fix,GT,37.5614269,-122.3840816,,33.579857,0.1,320.1899,1589576479445
Fix,GT,37.5616636,-122.3843182,,33.56938,0.1,320.32355,1589576480445
Fix,GT,37.5619006,-122.3845537,,33.50969,0.1,320.3941,1589576481445
Fix,GT,37.562137,-122.3847889,,33.41574,0.1,320.33902,1589576482445
Fix,GT,37.5623722,-122.3850238,,33.30312,0.1,320.14685,1589576483445
Fix,GT,37.562606,-122.3852592,,33.22037,0.1,319.8201,1589576484445
Fix,GT,37.5628385,-122.3854954,,33.15152,0.1,319.77914,1589576485445
Fix,GT,37.5630707,-122.3857305,,33.01157,0.1,320.03268,1589576486445
Fix,GT,37.5633022,-122.3859631,,32.77701,0.1,320.1863,1589576487445
Fix,GT,37.5635323,-122.3861933,,32.533722,0.1,320.29077,1589576488445
Fix,GT,37.5637607,-122.3864212,,32.225964,0.1,320.36264,1589576489445
Fix,GT,37.5639868,-122.3866463,,31.78979,0.1,320.36542,1589576490445
Fix,GT,37.5642091,-122.3868685,,31.264685,0.1,320.18768,1589576491445
Fix,GT,37.5644266,-122.3870882,,30.709597,0.1,319.76044,1589576492445
Fix,GT,37.5646379,-122.3873082,,30.262108,0.1,318.396,1589576493445
Fix,GT,37.5648411,-122.3875343,,30.118404,0.1,316.0139,1589576494445
Fix,GT,37.5650359,-122.3877718,,30.217314,0.1,313.2619,1589576495445
Fix,GT,37.5652215,-122.3880224,,30.375443,0.1,310.10535,1589576496445
Fix,GT,37.5653968,-122.3882872,,30.575695,0.1,306.99567,1589576497445
Fix,GT,37.5655625,-122.3885646,,30.775326,0.1,304.36023,1589576498445
Fix,GT,37.5657194,-122.3888527,,30.957314,0.1,301.95798,1589576499445
Fix,GT,37.5658672,-122.3891507,,31.133621,0.1,299.32455,1589576500445
Fix,GT,37.5660036,-122.3894587,,31.21473,0.1,296.2087,1589576501445
Fix,GT,37.5661265,-122.3897756,,31.145828,0.1,293.2769,1589576502445
Fix,GT,37.5662387,-122.3900982,,31.133446,0.1,291.72003,1589576503445
Fix,GT,37.5663469,-122.3904239,,31.227787,0.1,291.24854,1589576504445
Fix,GT,37.566455,-122.3907501,,31.159784,0.1,291.4403,1589576505445
Fix,GT,37.5665642,-122.3910732,,30.854319,0.1,292.0498,1589576506445
Fix,GT,37.5666751,-122.3913911,,30.451843,0.1,292.58514,1589576507445
Fix,GT,37.5667876,-122.3917031,,30.051407,0.1,293.7588,1589576508445
Fix,GT,37.5669058,-122.3920072,,29.760944,0.1,295.85156,1589576509445
Fix,GT,37.5670325,-122.3923039,,29.782997,0.1,297.9501,1589576510445
Fix,GT,37.5671685,-122.3925966,,30.090168,0.1,299.99182,1589576511445
Fix,GT,37.5673149,-122.3928857,,30.396059,0.1,302.48932,1589576512445
Fix,GT,37.5674722,-122.393168,,30.443266,0.1,304.9895,1589576513445
Fix,GT,37.5676383,-122.3934408,,30.19878,0.1,307.25156,1589576514445
Fix,GT,37.5678112,-122.3937031,,29.971544,0.1,309.55612,1589576515445
Fix,GT,37.5679918,-122.3939547,,29.875645,0.1,312.00253,1589576516445
Fix,GT,37.5681803,-122.3941966,,29.922443,0.1,314.26376,1589576517445
Fix,GT,37.5683769,-122.3944298,,30.080305,0.1,316.47803,1589576518445
Fix,GT,37.5685817,-122.3946546,,30.277895,0.1,318.65768,1589576519445
Fix,GT,37.5687936,-122.394872,,30.429045,0.1,320.26944,1589576520445
Fix,GT,37.5690102,-122.395085,,30.626732,0.1,321.01907,1589576521445
Fix,GT,37.5692298,-122.3952975,,30.914394,0.1,321.36093,1589576522445
Fix,GT,37.5694521,-122.395511,,31.170265,0.1,321.4639,1589576523445
Fix,GT,37.5696763,-122.3957253,,31.342987,0.1,321.50958,1589576524445
Fix,GT,37.5699017,-122.3959402,,31.428814,0.1,321.6308,1589576525445
Fix,GT,37.5701273,-122.3961544,,31.31705,0.1,321.7091,1589576526445
Fix,GT,37.5703516,-122.3963672,,31.092188,0.1,321.7324,1589576527445
Fix,GT,37.5705748,-122.3965787,,30.970772,0.1,321.79065,1589576528445
Fix,GT,37.5707974,-122.3967892,,30.847477,0.1,321.8014,1589576529445
Fix,GT,37.5710191,-122.3969986,,30.690895,0.1,321.8147,1589576530445
Fix,GT,37.5712395,-122.397207,,30.564804,0.1,321.76907,1589576531445
Fix,GT,37.5714591,-122.3974155,,30.566246,0.1,321.57578,1589576532445
Fix,GT,37.5716786,-122.3976253,,30.675573,0.1,321.40768,1589576533445
Fix,GT,37.5718986,-122.3978364,,30.780628,0.1,321.3916,1589576534445
Fix,GT,37.5721195,-122.3980479,,30.85367,0.1,321.49158,1589576535445
Fix,GT,37.5723409,-122.3982595,,30.88076,0.1,321.48257,1589576536445
Fix,GT,37.5725619,-122.3984712,,30.757948,0.1,321.34146,1589576537445
Fix,GT,37.5727807,-122.3986821,,30.430614,0.1,321.23346,1589576538445
Fix,GT,37.572997,-122.3988901,,30.04147,0.1,321.42242,1589576539445
Fix,GT,37.5732114,-122.3990942,,29.65618,0.1,321.80722,1589576540445
Fix,GT,37.5734246,-122.3992931,,29.283161,0.1,322.58997,1589576541445
Fix,GT,37.5736384,-122.3994842,,28.970985,0.1,324.1843,1589576542445
Fix,GT,37.5738555,-122.3996644,,28.826736,0.1,326.53738,1589576543445
Fix,GT,37.5740785,-122.3998317,,28.816921,0.1,329.19843,1589576544445
Fix,GT,37.574307,-122.399987,,28.849915,0.1,331.46777,1589576545445
Fix,GT,37.5745406,-122.4001319,,28.937145,0.1,333.55774,1589576546445
Fix,GT,37.5747792,-122.4002661,,29.070677,0.1,335.68417,1589576547445
Fix,GT,37.5750227,-122.40039,,29.221676,0.1,337.64795,1589576548445
Fix,GT,37.57527,-122.4005053,,29.321224,0.1,339.04468,1589576549445
Fix,GT,37.5755196,-122.4006152,,29.348995,0.1,339.86752,1589576550445
Fix,GT,37.5757701,-122.4007216,,29.344467,0.1,340.25665,1589576551445
Fix,GT,37.5760206,-122.4008273,,29.313202,0.1,340.11682,1589576552445
Fix,GT,37.5762702,-122.4009343,,29.248394,0.1,339.84335,1589576553445
Fix,GT,37.5765192,-122.4010413,,29.164726,0.1,339.99243,1589576554445
Fix,GT,37.5767679,-122.4011465,,29.105717,0.1,340.42664,1589576555445
Fix,GT,37.5770167,-122.4012501,,29.082,0.1,340.4979,1589576556445
Fix,GT,37.5772654,-122.4013538,,29.065147,0.1,340.36002,1589576557445
Fix,GT,37.5775136,-122.401458,,29.041649,0.1,340.24658,1589576558445
Fix,GT,37.5777614,-122.401563,,28.986992,0.1,340.00623,1589576559445
Fix,GT,37.5780078,-122.4016697,,28.877993,0.1,339.5958,1589576560445
Fix,GT,37.5782524,-122.401779,,28.746798,0.1,338.80035,1589576561445
Fix,GT,37.5784942,-122.4018931,,28.626343,0.1,337.5214,1589576562445
Fix,GT,37.5787327,-122.4020145,,28.52921,0.1,336.06104,1589576563445
Fix,GT,37.5789682,-122.4021428,,28.479822,0.1,334.76965,1589576564445
Fix,GT,37.5792013,-122.4022767,,28.431473,0.1,333.6424,1589576565445
Fix,GT,37.5794316,-122.4024169,,28.427095,0.1,332.20087,1589576566445
Fix,GT,37.5796588,-122.4025654,,28.488762,0.1,330.35748,1589576567445
Fix,GT,37.5798828,-122.4027234,,28.595753,0.1,328.63657,1589576568445
Fix,GT,37.580105,-122.4028886,,28.751781,0.1,327.76804,1589576569445
Fix,GT,37.5803276,-122.4030565,,28.847826,0.1,327.79138,1589576570445
Fix,GT,37.5805502,-122.4032245,,28.782907,0.1,327.64185,1589576571445
Fix,GT,37.5807717,-122.4033928,,28.743954,0.1,327.59943,1589576572445
Fix,GT,37.580994,-122.4035607,,28.819046,0.1,327.76184,1589576573445
Fix,GT,37.5812164,-122.4037294,,28.864094,0.1,327.41458,1589576574445
Fix,GT,37.5814381,-122.4039004,,28.918533,0.1,326.98978,1589576575445
Fix,GT,37.5816601,-122.404073,,29.023296,0.1,326.99823,1589576576445
Fix,GT,37.5818832,-122.4042457,,29.12922,0.1,327.1988,1589576577445
Fix,GT,37.5821076,-122.4044182,,29.263199,0.1,327.38358,1589576578445
Fix,GT,37.5823334,-122.4045907,,29.38295,0.1,327.4565,1589576579445
Fix,GT,37.5825597,-122.4047641,,29.455696,0.1,327.23596,1589576580445
Fix,GT,37.5827857,-122.4049401,,29.587822,0.1,326.6752,1589576581445
Fix,GT,37.5830111,-122.4051206,,29.735565,0.1,325.83542,1589576582445
Fix,GT,37.5832351,-122.4053063,,29.885876,0.1,324.91602,1589576583445
Fix,GT,37.5834579,-122.4054975,,30.022736,0.1,323.89676,1589576584445
Fix,GT,37.5836785,-122.4056948,,30.0961,0.1,322.64172,1589576585445
Fix,GT,37.5838959,-122.4058989,,30.160206,0.1,321.3172,1589576586445
Fix,GT,37.5841102,-122.4061096,,30.263222,0.1,320.16513,1589576587445
Fix,GT,37.5843222,-122.4063259,,30.366394,0.1,319.12695,1589576588445
Fix,GT,37.5845309,-122.4065474,,30.274015,0.1,317.926,1589576589445
Fix,GT,37.5847342,-122.4067728,,29.910225,0.1,316.73096,1589576590445
Fix,GT,37.5849315,-122.4069999,,29.516367,0.1,315.74268,1589576591445
Fix,GT,37.5851237,-122.4072285,,29.290955,0.1,314.8357,1589576592445
Fix,GT,37.585312,-122.4074604,,29.285057,0.1,313.77136,1589576593445
Fix,GT,37.5854973,-122.407697,,29.384136,0.1,312.70798,1589576594445
Fix,GT,37.5856793,-122.4079393,,29.522108,0.1,311.41034,1589576595445
Fix,GT,37.5858577,-122.4081884,,29.716341,0.1,310.06473,1589576596445
Fix,GT,37.5860337,-122.4084437,,29.95633,0.1,309.29364,1589576597445
Fix,GT,37.5862093,-122.4087029,,30.150995,0.1,308.87433,1589576598445
Fix,GT,37.5863843,-122.4089645,,30.202393,0.1,308.6207,1589576599445
Fix,GT,37.5865594,-122.4092264,,30.231655,0.1,308.86526,1589576600445
Fix,GT,37.5867361,-122.4094871,,30.25189,0.1,309.22385,1589576601445
Fix,GT,37.5869137,-122.4097464,,30.176792,0.1,309.48642,1589576602445
Fix,GT,37.587093,-122.4100037,,30.27114,0.1,310.41052,1589576603445
Fix,GT,37.5872782,-122.4102572,,30.525211,0.1,312.11667,1589576604445
Fix,GT,37.5874715,-122.4105051,,30.78012,0.1,314.0771,1589576605445
Fix,GT,37.5876733,-122.4107465,,31.042866,0.1,316.06592,1589576606445
Fix,GT,37.5878833,-122.410981,,31.29322,0.1,318.07263,1589576607445
Fix,GT,37.5881009,-122.4112085,,31.486622,0.1,319.69058,1589576608445
Fix,GT,37.5883237,-122.411431,,31.660973,0.1,320.62476,1589576609445
Fix,GT,37.5885494,-122.4116521,,31.881248,0.1,320.8557,1589576610445
Fix,GT,37.5887767,-122.411875,,32.12626,0.1,320.5558,1589576611445
Fix,GT,37.5890047,-122.4121014,,32.370586,0.1,320.33026,1589576612445
Fix,GT,37.5892346,-122.4123296,,32.65948,0.1,320.51257,1589576613445
Fix,GT,37.5894676,-122.4125588,,33.01917,0.1,320.76816,1589576614445
Fix,GT,37.5897037,-122.4127898,,33.412415,0.1,320.81464,1589576615445
Fix,GT,37.5899425,-122.4130237,,33.8014,0.1,320.63568,1589576616445
Fix,GT,37.5901834,-122.4132611,,34.138756,0.1,320.51047,1589576617445
Fix,GT,37.5904261,-122.413501,,34.382763,0.1,320.52185,1589576618445
Fix,GT,37.5906703,-122.4137426,,34.6114,0.1,320.49203,1589576619445
Fix,GT,37.5909164,-122.4139859,,34.89697,0.1,320.49734,1589576620445
Fix,GT,37.5911644,-122.4142312,,35.17113,0.1,320.49014,1589576621445
Fix,GT,37.5914143,-122.4144784,,35.437492,0.1,320.50998,1589576622445
Fix,GT,37.5916663,-122.4147273,,35.71212,0.1,320.54898,1589576623445
Fix,GT,37.5919203,-122.4149779,,35.972286,0.1,320.58508,1589576624445
Fix,GT,37.5921763,-122.4152296,,36.146294,0.1,320.74768,1589576625445
Fix,GT,37.5924331,-122.4154806,,36.011585,0.1,320.81952,1589576626445
Fix,GT,37.5926874,-122.41573,,35.58952,0.1,320.55988,1589576627445
Fix,GT,37.5929375,-122.4159778,,35.120483,0.1,320.35913,1589576628445
Fix,GT,37.5931841,-122.416223,,34.667534,0.1,320.36725,1589576629445
Fix,GT,37.5934281,-122.4164645,,34.29935,0.1,320.52875,1589576630445
Fix,GT,37.5936706,-122.4167029,,34.06611,0.1,320.81683,1589576631445
Fix,GT,37.5939124,-122.4169387,,33.890224,0.1,320.87805,1589576632445
Fix,GT,37.5941529,-122.4171734,,33.683277,0.1,320.74255,1589576633445
Fix,GT,37.5943913,-122.4174076,,33.478462,0.1,320.5588,1589576634445
Fix,GT,37.5946275,-122.4176416,,33.281776,0.1,320.39813,1589576635445
Fix,GT,37.5948622,-122.417874,,33.03708,0.1,320.51163,1589576636445
Fix,GT,37.5950954,-122.4181035,,32.713985,0.1,320.74615,1589576637445
Fix,GT,37.5953265,-122.4183298,,32.294876,0.1,320.8267,1589576638445
Fix,GT,37.5955538,-122.4185534,,31.778837,0.1,320.4314,1589576639445
Fix,GT,37.5957756,-122.4187755,,31.167492,0.1,319.90836,1589576640445
Fix,GT,37.5959914,-122.4189956,,30.55433,0.1,319.53125,1589576641445
Fix,GT,37.5962022,-122.4192138,,30.088192,0.1,318.91333,1589576642445
Fix,GT,37.5964085,-122.4194325,,29.812395,0.1,318.20758,1589576643445
Fix,GT,37.5966106,-122.4196529,,29.606087,0.1,317.19846,1589576644445
Fix,GT,37.5968078,-122.4198771,,29.439669,0.1,315.9178,1589576645445
Fix,GT,37.5970003,-122.420105,,29.28319,0.1,315.1736,1589576646445
Fix,GT,37.5971905,-122.4203332,,29.090298,0.1,314.915,1589576647445
Fix,GT,37.5973788,-122.4205612,,28.984894,0.1,314.57074,1589576648445
Fix,GT,37.597566,-122.4207897,,28.925713,0.1,314.52585,1589576649445
Fix,GT,37.5977532,-122.4210163,,28.731007,0.1,315.09012,1589576650445
Fix,GT,37.5979412,-122.4212384,,28.535782,0.1,315.83716,1589576651445
Fix,GT,37.59813,-122.421457,,28.440392,0.1,316.143,1589576652445
Fix,GT,37.5983188,-122.4216749,,28.44051,0.1,315.9477,1589576653445
Fix,GT,37.5985066,-122.4218945,,28.508673,0.1,315.44153,1589576654445
